FunctionCode,Address,Type,Size,ParamName,Scale,Description,ModelSim
4,2845,u16,16,yc202,1,10MW PCS1-模块2 警告字1(Bit0 模块警告字1总线1绝缘低;Bit1 模块警告字1总线2绝缘低;Bit2 模块警告字1湿度过高;Bit3 模块警告字1除湿机故障;Bit4 模块警告字1UPS电池电压低;Bit5 模块警告字1J板过温;Bit6 模块警告字1相R驱动线松动;Bit7 模块警告字1相S驱动线松动;Bit8 模块警告字1相T驱动线松动;Bit9 模块警告字1UPS交流电源丢失;Bit10 模块警告字1DC SPD;Bit11 模块警告字1辅助变压器SW馈电;Bit12 模块警告字1AC SPD;Bit13 模块警告字1辅助SPD;Bit14 模块警告字13352通信丢失;Bit15 模块警告字1IMD通信丢失),model=plugin|arg1=ModuleWarningWord1|arg2=emu1.PcsList[1]
4,2846,u16,16,yc203,1,10MW PCS1-模块2 警告字2(Bit0 模块警告字2CBC警告R;Bit1 模块警告字2CBC警告S;Bit2 模块警告字2CBC警告T;Bit3 模块警告字2电池欠压保护;Bit4 模块警告字2外部风扇欠流保护),model=plugin|arg1=ModuleWarningWord2|arg2=emu1.PcsList[1]
4,2900,int16,16,yc204,1,10MW PCS2-模块1电池电压,model=4|arg1=emu2.PcsList[0].BatteryVoltage|arg2=|arg3=|arg4=1
4,2901,int16,16,yc205,1,10MW PCS2-模块1电池电流,model=4|arg1=emu2.PcsList[0].BatteryCurrent|arg2=|arg3=|arg4=1
4,2902,int16,16,yc206,1,10MW PCS2-模块1母线电压,0
4,2903,u16,16,yc207,1,10MW PCS2-模块1电感电流 R,model=4|arg1=emu2.PcsList[0].PhaseACurrent|arg2=|arg3=|arg4=1
4,2904,u16,16,yc208,1,10MW PCS2-模块1电感电流 S,model=4|arg1=emu2.PcsList[0].PhaseBCurrent|arg2=|arg3=|arg4=1
4,2905,u16,16,yc209,1,10MW PCS2-模块1电感电流 T,model=4|arg1=emu2.PcsList[0].PhaseCCurrent|arg2=|arg3=|arg4=1
4,2906,int16,16,yc210,1,10MW PCS2-模块2电池电压,model=4|arg1=emu2.PcsList[1].BatteryVoltage|arg2=|arg3=|arg4=1
4,2907,int16,16,yc211,1,10MW PCS2-模块2电池电流,model=4|arg1=emu2.PcsList[1].BatteryCurrent|arg2=|arg3=|arg4=1
4,2908,int16,16,yc212,1,10MW PCS2-模块2母线电压,0
4,2909,u16,16,yc213,1,10MW PCS2-模块2电感电流 R,model=4|arg1=emu2.PcsList[1].PhaseACurrent|arg2=|arg3=|arg4=1
4,2910,u16,16,yc214,1,10MW PCS2-模块2电感电流 S,model=4|arg1=emu2.PcsList[1].PhaseBCurrent|arg2=|arg3=|arg4=1
4,2911,u16,16,yc215,1,10MW PCS2-模块2电感电流 T,model=4|arg1=emu2.PcsList[1].PhaseCCurrent|arg2=|arg3=|arg4=1
4,2912,u16,16,yc216,1,10MW PCS2-交流电流 R,model=sum|arg1=emu2.PcsList[0].PhaseACurrent|arg2=emu2.PcsList[1].PhaseACurrent|arg3=|arg4=1
4,2913,u16,16,yc217,1,10MW PCS2-交流电流 S,model=sum|arg1=emu2.PcsList[0].PhaseBCurrent|arg2=emu2.PcsList[1].PhaseBCurrent|arg3=|arg4=1
4,2914,u16,16,yc218,1,10MW PCS2-交流电流 T,model=sum|arg1=emu2.PcsList[0].PhaseCCurrent|arg2=emu2.PcsList[1].PhaseCCurrent|arg3=|arg4=1
4,2915,int16,16,yc219,1,10MW PCS2-电池总功率,model=sum|arg1=emu2.PcsList[0].BatteryPower|arg2=emu2.PcsList[1].BatteryPower|arg3=|arg4=1
4,2916,int16,16,yc220,1,10MW PCS2-电池1 功率,model=4|arg1=emu2.PcsList[0].BatteryPower|arg2=|arg3=|arg4=1
4,2917,int16,16,yc221,1,10MW PCS2-电池2 功率,model=4|arg1=emu2.PcsList[1].BatteryPower|arg2=|arg3=|arg4=1
4,2918,int16,16,yc222,1,10MW PCS2-电网有功功率,model=4|arg1=emu2.Emu.OutputActivePower|arg2=|arg3=|arg4=1
4,2919,int16,16,yc223,1,10MW PCS2-电网无功功率,model=4|arg1=emu2.Emu.OutputReactivePower|arg2=|arg3=|arg4=1
4,2920,u16,16,yc224,1,10MW PCS2-电网电压 RS,model=4|arg1=emu2.PcsList[0].LineVoltageAB|arg2=|arg3=|arg4=1
4,2921,u16,16,yc225,1,10MW PCS2-电网电压 ST,model=4|arg1=emu2.PcsList[0].LineVoltageBC|arg2=|arg3=|arg4=1
4,2922,u16,16,yc226,1,10MW PCS2-电网电压 TR,model=4|arg1=emu2.PcsList[0].LineVoltageCA|arg2=|arg3=|arg4=1
4,2923,int16,16,yc227,10,10MW PCS2-PCS 过温降载NTC,model=4|arg1=emu2.PcsList[0].IGBTMaxTemp|arg2=|arg3=|arg4=10
