FunctionCode,Address,Type,Size,ParamName,Scale,Description,ModelSim
4,4325,u16,16,param36,1,"主控通信故障报警3,4",0
4,4326,u16,16,param37,1,满足掉簇判断条件状态高16位,0
4,4327,u16,16,param38,1,满足掉簇判断条件状态低16位,0
4,8193,u16,16,param39,10,堆电压,model=4|arg1=bmsdeviceId.BatteryStacks[0].TotalVoltage|arg2=|arg3=|arg4=10
4,8194,int32,32,param40,10,堆电流,model=4|arg1=bmsdeviceId.BatteryStacks[0].Current|arg2=|arg3=|arg4=10
4,8196,u16,16,param42,1,绝缘电阻,0
4,8197,u16,16,param43,1,当前在网簇数,model=4|arg1=bmsdeviceId.BatteryStacks[0].OnlineClusterCount|arg2=|arg3=|arg4=1
4,8198,u16,16,param44,1,系统总簇数,12
6,8199,u16,16,param45,1,最小并网簇数,12
4,8200,u16,16,param46,1,BAU心跳信号,0
4,8233,u16,16,param47,1000,SOC,model=4|arg1=bmsdeviceId.BatteryStacks[0].SOC|arg2=|arg3=|arg4=1000
4,8234,u16,16,param48,10,堆SOE,0
4,8235,u16,16,param49,1000,SOH,model=4|arg1=bmsdeviceId.BatteryStacks[0].SOH|arg2=|arg3=|arg4=1000
4,8268,u16,16,param50,1,可充电能量,model=4|arg1=bmsdeviceId.BatteryStacks[0].AvailableChargeCapacity|arg2=|arg3=|arg4=1
4,8269,u16,16,param51,1,可放电能量,model=4|arg1=bmsdeviceId.BatteryStacks[0].AvailableDischargeCapacity|arg2=|arg3=|arg4=1
4,8270,u16,16,param52,10,可充电电流,model=4|arg1=bmsdeviceId.BatteryStacks[0].MaxChargeCurrent|arg2=|arg3=|arg4=10
4,8271,u16,16,param53,10,可放电电流,model=4|arg1=bmsdeviceId.BatteryStacks[0].MaxDischargeCurrent|arg2=|arg3=|arg4=10
4,8272,u16,16,param54,1,最大运行放电功率,model=4|arg1=bmsdeviceId.BatteryStacks[0].MaxDischargePower|arg2=|arg3=|arg4=1
4,8273,u16,16,param55,1,最大运行充电功率,model=4|arg1=bmsdeviceId.BatteryStacks[0].MaxChargePower|arg2=|arg3=|arg4=1
4,8306,int16,16,param56,10,簇最大电流,0
4,8307,u16,16,param57,1,系统最大电流所在Rack号,0
4,8308,int16,16,param58,10,簇最小电流,0
4,8309,u16,16,param59,1,系统最小电流所在Rack号,0
4,8310,u16,16,param60,10,簇间电流差,model=4|arg1=bmsdeviceId.BatteryStacks[0].ClusterCurrentDiff|arg2=|arg3=|arg4=10
4,8311,u16,16,param61,10,系统最大总压,0
4,8312,u16,16,param62,1,系统最大总压所在Rack号,0
4,8313,u16,16,param63,10,系统最小总压,0
4,8314,u16,16,param64,1,系统最小总压所在Rack号,0
4,8315,u16,16,param65,10,簇间总压差,model=4|arg1=bmsdeviceId.BatteryStacks[0].ClusterVoltageDiff|arg2=|arg3=|arg4=10
4,8316,u16,16,param66,1,系统最高电压电池所在Rack号,model=4|arg1=bmsdeviceId.BatteryStacks[0].MaxCellVoltageClusterId|arg2=|arg3=|arg4=1
